FREQ,TIME_PERIOD,GEO_PICT,INDICATOR,SEX,URBANIZATION,DISABILITY,OCCUPATION,ECONOMIC_SECTOR,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,DATA_SOURCE,OBS_COMMENT,CONF_STATUS
A,2021,TO,POPCNT,F,_T,_T,2,M,18,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,2,N,47,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,2,O,274,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,2,P,1047,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,2,Q,258,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,2,S,32,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,2,C,53,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,2,D,7,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,2,F,15,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,2,G,186,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,2,H,32,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,2,M,30,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,2,N,7,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,2,O,347,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,2,P,508,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,2,Q,179,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,2,S,516,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,3,C,22,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,3,G,30,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,3,H,69,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,3,I,33,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,3,J,7,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,3,K,83,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,3,M,25,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,3,N,43,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,3,O,294,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,3,P,7,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,3,Q,120,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,3,R,22,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,3,S,32,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,3,A,6,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,3,B,25,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,3,C,16,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,3,D,25,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,3,E,32,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,3,F,50,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,3,G,87,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,3,H,177,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,3,I,15,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,3,J,90,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,3,K,54,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,3,N,29,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,3,O,312,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,3,P,7,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,3,Q,19,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,3,R,34,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,3,S,108,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,4,A,22,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,4,B,7,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,4,C,15,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,4,E,7,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,4,G,108,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,4,H,62,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,4,J,35,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,4,K,96,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,4,M,23,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,4,N,217,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,4,O,532,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,4,P,25,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,4,Q,50,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,4,R,15,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,4,S,80,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,4,D,7,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,4,F,7,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,4,G,47,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,4,H,61,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,4,I,27,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,4,K,46,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,4,M,7,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,4,N,16,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,4,O,54,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,4,R,15,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,4,S,71,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,5,A,36,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,5,C,136,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,5,G,1512,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,5,H,7,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,5,I,230,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,5,J,25,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,5,N,100,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,5,O,109,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,5,Q,109,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,5,S,93,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,5,T,143,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,5,U,18,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,5,A,22,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,5,C,22,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,5,D,25,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,5,E,7,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,5,G,355,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,5,H,83,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,5,I,112,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,5,J,15,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,5,N,301,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,5,O,487,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,5,P,7,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,5,Q,10,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,5,S,80,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,5,T,15,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,6,A,113,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,6,G,18,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,6,A,713,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,6,C,15,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,6,G,96,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,6,N,7,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,6,O,15,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,6,S,7,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,7,A,50,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,7,C,2713,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,7,D,18,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,7,F,18,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,7,G,88,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,7,R,7,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,7,A,29,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,7,C,401,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,7,D,84,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,7,E,28,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,7,F,1363,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,7,G,208,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,7,H,4,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,7,J,30,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,7,K,7,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,7,N,10,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,7,O,20,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,7,R,7,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,7,S,43,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,7,T,7,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,8,A,9,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,8,C,23,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,8,H,25,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,8,S,3,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,8,A,52,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,8,B,45,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,8,C,64,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,8,E,26,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,8,F,10,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,8,G,58,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,8,H,305,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,8,J,1,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,8,N,3,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,8,O,291,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,8,Q,7,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,8,S,40,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,9,A,268,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,9,C,22,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,9,D,4,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,9,E,7,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,9,G,77,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,9,H,7,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,9,I,40,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,9,N,162,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,9,O,32,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,9,Q,22,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,9,R,18,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,9,S,12,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,9,T,47,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,9,A,1463,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,9,C,10,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,9,D,25,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,9,E,77,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,9,F,342,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,9,G,80,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,9,H,83,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,9,I,15,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,9,K,15,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,9,L,7,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,9,N,159,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,9,O,36,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,9,S,20,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,9,T,15,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,1,A,1,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,1,A,12,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,1,A,13,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,1,C,89,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,1,C,89,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,1,G,232,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,1,G,209,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,1,G,441,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,1,H,169,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,1,H,169,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,1,I,15,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,1,I,15,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,1,K,2,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,1,K,2,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,1,N,34,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,1,N,34,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,1,O,197,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,1,O,244,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,1,O,442,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,1,P,10,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,1,P,9,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,1,P,20,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,1,Q,68,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,1,Q,68,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,1,S,9,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,1,S,9,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,1,T,11,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,1,T,11,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,1,U,15,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,1,U,15,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,1,_T,1328,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,2,A,28,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,2,A,47,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,2,A,76,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,2,C,13,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,2,C,37,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,2,C,49,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,2,F,14,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,2,F,14,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,2,G,5,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,2,G,140,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,2,G,145,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,2,H,6,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,2,H,59,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,2,H,65,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,2,J,8,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,2,J,22,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,2,J,30,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,2,K,15,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,2,K,15,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,2,L,11,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,2,L,11,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,2,M,48,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,2,M,48,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,2,N,45,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,2,N,45,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,2,O,137,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,2,O,196,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,2,O,333,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,2,P,744,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,2,P,1063,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,2,P,1806,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,2,Q,116,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,2,Q,261,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,2,Q,377,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,2,S,157,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,2,S,89,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,2,S,246,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,2,_T,3260,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,3,A,7,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,3,A,27,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,3,A,35,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,3,B,6,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,3,B,6,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,3,C,35,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,3,C,35,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,3,D,21,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,3,D,21,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,3,F,6,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,3,F,6,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,3,G,11,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,3,G,74,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,3,G,85,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,3,H,36,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,3,H,114,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,3,H,151,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,3,I,13,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,3,I,13,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,3,J,27,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,3,J,27,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,3,K,11,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,3,K,28,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,3,K,38,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,3,L,14,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,3,L,14,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,3,M,26,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,3,M,26,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,3,N,15,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,3,N,15,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,3,O,336,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,3,O,524,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,3,O,861,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,3,P,47,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,3,P,47,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,3,Q,33,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,3,Q,117,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,3,Q,150,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,3,T,17,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,3,T,33,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,3,T,51,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,3,U,52,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,3,U,52,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,3,_T,1632,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,4,C,1,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,4,C,15,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,4,C,17,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,4,G,14,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,4,G,79,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,4,G,92,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,4,H,7,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,4,H,7,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,4,I,7,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,4,I,7,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,4,J,18,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,4,J,18,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,4,K,49,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,4,K,49,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,4,L,14,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,4,L,14,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,4,N,16,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,4,N,16,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,4,O,88,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,4,O,261,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,4,O,349,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,4,P,12,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,4,P,20,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,4,P,31,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,4,Q,39,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,4,Q,39,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,4,S,30,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,4,S,30,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,4,_T,669,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,5,A,50,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,5,A,184,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,5,A,234,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,5,B,16,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,5,B,16,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,5,C,33,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,5,C,145,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,5,C,178,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,5,D,1,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,5,D,30,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,5,D,31,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,5,F,1,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,5,F,1,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,5,G,1045,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,5,G,2116,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,5,G,3160,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,5,H,6,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,5,H,167,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,5,H,173,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,5,I,166,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,5,I,192,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,5,I,357,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,5,J,2,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,5,J,20,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,5,J,22,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,5,K,3,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,5,K,30,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,5,K,34,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,5,L,6,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,5,L,6,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,5,N,60,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,5,N,422,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,5,N,482,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,5,O,196,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,5,O,96,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,5,O,292,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,5,P,27,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,5,P,113,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,5,P,140,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,5,Q,142,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,5,Q,127,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,5,Q,270,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,5,R,38,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,5,R,54,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,5,R,92,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,5,S,25,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,5,S,25,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,5,T,15,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,5,T,185,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,5,T,199,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,5,U,51,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,5,U,51,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,5,_T,5764,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,6,A,134,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,6,A,786,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,6,A,920,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,6,C,2,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,6,C,7,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,6,C,9,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,6,G,11,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,6,G,11,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,6,H,52,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,6,H,95,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,6,H,147,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,6,J,17,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,6,J,17,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,6,K,4,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,6,K,17,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,6,K,20,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,6,N,11,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,6,N,11,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,6,O,23,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,6,O,26,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,6,O,50,N,,,,,
A,2019,KI,POPCNT,_T,U,_T,6,P,17,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,6,P,17,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,6,S,7,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,6,S,7,N,,,,,
A,2019,KI,POPCNT,_T,R,_T,6,T,23,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,6,T,23,N,,,,,
