FREQ,TIME_PERIOD,GEO_PICT,INDICATOR,URBANISATION,SEX,AGE,DISABILITY,EDUCATION,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,DATASOURCE,OBS_STATUS,OBS_COMMENT,CONF_STATUS
A,2021,MH,POPCNT,_T,M,Y55T64,2,9,1,N,,,,,
A,2021,TO,POPCNT,_T,M,Y55T64,2,9,111,N,,,,,
A,2017,TV,POPCNT,_T,F,Y65T999,1,2,44,N,,,,,
A,2017,TV,POPCNT,_T,F,Y65T999,2,2,25,N,,,,,
A,2019,KI,POPCNT,_T,F,Y65T999,1,2,312,N,,,,,
A,2019,MH,POPCNT,_T,F,Y65T999,1,2,3,N,,,,,
A,2019,VU,POPCNT,_T,F,Y65T999,1,2,1244,N,,,,,
A,2019,KI,POPCNT,_T,F,Y65T999,2,2,269,N,,,,,
A,2019,MH,POPCNT,_T,F,Y65T999,2,2,29,N,,,,,
A,2019,VU,POPCNT,_T,F,Y65T999,2,2,350,N,,,,,
A,2020,KI,POPCNT,_T,F,Y65T999,1,2,167,N,,,,,
A,2020,PW,POPCNT,_T,F,Y65T999,1,2,27,N,,,,,
A,2020,VU,POPCNT,_T,F,Y65T999,1,2,1620,N,,,,,
A,2020,KI,POPCNT,_T,F,Y65T999,2,2,231,N,,,,,
A,2020,PW,POPCNT,_T,F,Y65T999,2,2,15,N,,,,,
A,2020,VU,POPCNT,_T,F,Y65T999,2,2,831,N,,,,,
A,2021,MH,POPCNT,_T,F,Y65T999,1,2,37,N,,,,,
A,2021,TO,POPCNT,_T,F,Y65T999,1,2,222,N,,,,,
A,2021,MH,POPCNT,_T,F,Y65T999,2,2,7,N,,,,,
A,2021,TO,POPCNT,_T,F,Y65T999,2,2,88,N,,,,,
A,2017,TV,POPCNT,_T,M,Y65T999,1,2,22,N,,,,,
A,2017,TV,POPCNT,_T,M,Y65T999,2,2,7,N,,,,,
A,2019,KI,POPCNT,_T,M,Y65T999,1,2,90,N,,,,,
A,2019,MH,POPCNT,_T,M,Y65T999,1,2,11,N,,,,,
A,2019,VU,POPCNT,_T,M,Y65T999,1,2,940,N,,,,,
A,2019,KI,POPCNT,_T,M,Y65T999,2,2,72,N,,,,,
A,2019,MH,POPCNT,_T,M,Y65T999,2,2,10,N,,,,,
A,2019,VU,POPCNT,_T,M,Y65T999,2,2,305,N,,,,,
A,2020,KI,POPCNT,_T,M,Y65T999,1,2,71,N,,,,,
A,2020,PW,POPCNT,_T,M,Y65T999,1,2,13,N,,,,,
A,2020,VU,POPCNT,_T,M,Y65T999,1,2,1190,N,,,,,
A,2020,KI,POPCNT,_T,M,Y65T999,2,2,59,N,,,,,
A,2020,PW,POPCNT,_T,M,Y65T999,2,2,7,N,,,,,
A,2020,VU,POPCNT,_T,M,Y65T999,2,2,471,N,,,,,
A,2021,MH,POPCNT,_T,M,Y65T999,1,2,18,N,,,,,
A,2021,TO,POPCNT,_T,M,Y65T999,1,2,168,N,,,,,
A,2021,MH,POPCNT,_T,M,Y65T999,2,2,5,N,,,,,
A,2021,TO,POPCNT,_T,M,Y65T999,2,2,53,N,,,,,
A,2017,TV,POPCNT,_T,F,Y65T999,1,1,8,N,,,,,
A,2017,TV,POPCNT,_T,F,Y65T999,2,1,2,N,,,,,
A,2019,KI,POPCNT,_T,F,Y65T999,1,1,659,N,,,,,
A,2019,MH,POPCNT,_T,F,Y65T999,1,1,99,N,,,,,
A,2019,VU,POPCNT,_T,F,Y65T999,1,1,3002,N,,,,,
A,2019,KI,POPCNT,_T,F,Y65T999,2,1,387,N,,,,,
A,2019,MH,POPCNT,_T,F,Y65T999,2,1,24,N,,,,,
A,2019,VU,POPCNT,_T,F,Y65T999,2,1,423,N,,,,,
A,2020,KI,POPCNT,_T,F,Y65T999,1,1,631,N,,,,,
A,2020,PW,POPCNT,_T,F,Y65T999,1,1,53,N,,,,,
A,2020,VU,POPCNT,_T,F,Y65T999,1,1,2126,N,,,,,
A,2020,KI,POPCNT,_T,F,Y65T999,2,1,389,N,,,,,
A,2020,PW,POPCNT,_T,F,Y65T999,2,1,23,N,,,,,
A,2020,VU,POPCNT,_T,F,Y65T999,2,1,758,N,,,,,
A,2021,MH,POPCNT,_T,F,Y65T999,1,1,39,N,,,,,
A,2021,TO,POPCNT,_T,F,Y65T999,1,1,898,N,,,,,
A,2021,MH,POPCNT,_T,F,Y65T999,2,1,11,N,,,,,
A,2021,TO,POPCNT,_T,F,Y65T999,2,1,445,N,,,,,
A,2017,TV,POPCNT,_T,M,Y65T999,1,1,6,N,,,,,
A,2017,TV,POPCNT,_T,M,Y65T999,2,1,1,N,,,,,
A,2019,KI,POPCNT,_T,M,Y65T999,1,1,352,N,,,,,
A,2019,MH,POPCNT,_T,M,Y65T999,1,1,6,N,,,,,
A,2019,VU,POPCNT,_T,M,Y65T999,1,1,3718,N,,,,,
A,2019,KI,POPCNT,_T,M,Y65T999,2,1,129,N,,,,,
A,2019,MH,POPCNT,_T,M,Y65T999,2,1,11,N,,,,,
A,2019,VU,POPCNT,_T,M,Y65T999,2,1,579,N,,,,,
A,2020,KI,POPCNT,_T,M,Y65T999,1,1,315,N,,,,,
A,2020,PW,POPCNT,_T,M,Y65T999,1,1,16,N,,,,,
A,2020,VU,POPCNT,_T,M,Y65T999,1,1,2206,N,,,,,
A,2020,KI,POPCNT,_T,M,Y65T999,2,1,171,N,,,,,
A,2020,PW,POPCNT,_T,M,Y65T999,2,1,11,N,,,,,
A,2020,VU,POPCNT,_T,M,Y65T999,2,1,762,N,,,,,
A,2021,MH,POPCNT,_T,M,Y65T999,1,1,25,N,,,,,
A,2021,TO,POPCNT,_T,M,Y65T999,1,1,630,N,,,,,
A,2021,MH,POPCNT,_T,M,Y65T999,2,1,7,N,,,,,
A,2021,TO,POPCNT,_T,M,Y65T999,2,1,213,N,,,,,
A,2017,TV,POPCNT,_T,F,Y65T999,1,2,36,N,,,,,
A,2017,TV,POPCNT,_T,F,Y65T999,2,2,11,N,,,,,
A,2019,KI,POPCNT,_T,F,Y65T999,1,2,556,N,,,,,
A,2019,MH,POPCNT,_T,F,Y65T999,1,2,310,N,,,,,
A,2019,VU,POPCNT,_T,F,Y65T999,1,2,195,N,,,,,
A,2019,KI,POPCNT,_T,F,Y65T999,2,2,322,N,,,,,
A,2019,MH,POPCNT,_T,F,Y65T999,2,2,93,N,,,,,
A,2019,VU,POPCNT,_T,F,Y65T999,2,2,37,N,,,,,
A,2020,KI,POPCNT,_T,F,Y65T999,1,2,733,N,,,,,
A,2020,PW,POPCNT,_T,F,Y65T999,1,2,31,N,,,,,
A,2020,VU,POPCNT,_T,F,Y65T999,1,2,449,N,,,,,
A,2020,KI,POPCNT,_T,F,Y65T999,2,2,366,N,,,,,
A,2020,PW,POPCNT,_T,F,Y65T999,2,2,6,N,,,,,
A,2020,VU,POPCNT,_T,F,Y65T999,2,2,114,N,,,,,
A,2021,MH,POPCNT,_T,F,Y65T999,1,2,168,N,,,,,
A,2021,TO,POPCNT,_T,F,Y65T999,1,2,1647,N,,,,,
A,2021,MH,POPCNT,_T,F,Y65T999,2,2,41,N,,,,,
A,2021,TO,POPCNT,_T,F,Y65T999,2,2,502,N,,,,,
A,2017,TV,POPCNT,_T,M,Y65T999,1,2,45,N,,,,,
A,2017,TV,POPCNT,_T,M,Y65T999,2,2,10,N,,,,,
A,2019,KI,POPCNT,_T,M,Y65T999,1,2,478,N,,,,,
A,2019,MH,POPCNT,_T,M,Y65T999,1,2,347,N,,,,,
A,2019,VU,POPCNT,_T,M,Y65T999,1,2,606,N,,,,,
A,2019,KI,POPCNT,_T,M,Y65T999,2,2,228,N,,,,,
A,2019,MH,POPCNT,_T,M,Y65T999,2,2,46,N,,,,,
A,2019,VU,POPCNT,_T,M,Y65T999,2,2,106,N,,,,,
A,2020,KI,POPCNT,_T,M,Y65T999,1,2,505,N,,,,,
A,2020,PW,POPCNT,_T,M,Y65T999,1,2,15,N,,,,,
A,2020,VU,POPCNT,_T,M,Y65T999,1,2,803,N,,,,,
A,2020,KI,POPCNT,_T,M,Y65T999,2,2,198,N,,,,,
A,2020,PW,POPCNT,_T,M,Y65T999,2,2,2,N,,,,,
A,2020,VU,POPCNT,_T,M,Y65T999,2,2,204,N,,,,,
A,2021,MH,POPCNT,_T,M,Y65T999,1,2,107,N,,,,,
A,2021,TO,POPCNT,_T,M,Y65T999,1,2,1120,N,,,,,
A,2021,MH,POPCNT,_T,M,Y65T999,2,2,20,N,,,,,
A,2021,TO,POPCNT,_T,M,Y65T999,2,2,298,N,,,,,
A,2017,TV,POPCNT,_T,F,Y65T999,1,3,7,N,,,,,
A,2017,TV,POPCNT,_T,F,Y65T999,2,3,1,N,,,,,
A,2019,KI,POPCNT,_T,F,Y65T999,1,3,72,N,,,,,
A,2019,MH,POPCNT,_T,F,Y65T999,1,3,528,N,,,,,
A,2019,VU,POPCNT,_T,F,Y65T999,1,3,18,N,,,,,
A,2019,KI,POPCNT,_T,F,Y65T999,2,3,24,N,,,,,
A,2019,MH,POPCNT,_T,F,Y65T999,2,3,143,N,,,,,
A,2020,KI,POPCNT,_T,F,Y65T999,1,3,121,N,,,,,
A,2020,PW,POPCNT,_T,F,Y65T999,1,3,369,N,,,,,
A,2020,VU,POPCNT,_T,F,Y65T999,1,3,109,N,,,,,
A,2020,KI,POPCNT,_T,F,Y65T999,2,3,40,N,,,,,
A,2020,PW,POPCNT,_T,F,Y65T999,2,3,58,N,,,,,
A,2020,VU,POPCNT,_T,F,Y65T999,2,3,31,N,,,,,
A,2021,MH,POPCNT,_T,F,Y65T999,1,3,175,N,,,,,
A,2021,TO,POPCNT,_T,F,Y65T999,1,3,1376,N,,,,,
A,2021,MH,POPCNT,_T,F,Y65T999,2,3,28,N,,,,,
A,2021,TO,POPCNT,_T,F,Y65T999,2,3,390,N,,,,,
A,2017,TV,POPCNT,_T,M,Y65T999,1,3,12,N,,,,,
A,2017,TV,POPCNT,_T,M,Y65T999,2,3,1,N,,,,,
A,2019,KI,POPCNT,_T,M,Y65T999,1,3,126,N,,,,,
A,2019,MH,POPCNT,_T,M,Y65T999,1,3,457,N,,,,,
A,2019,VU,POPCNT,_T,M,Y65T999,1,3,169,N,,,,,
A,2019,KI,POPCNT,_T,M,Y65T999,2,3,83,N,,,,,
A,2019,MH,POPCNT,_T,M,Y65T999,2,3,145,N,,,,,
A,2019,VU,POPCNT,_T,M,Y65T999,2,3,13,N,,,,,
A,2020,KI,POPCNT,_T,M,Y65T999,1,3,130,N,,,,,
A,2020,PW,POPCNT,_T,M,Y65T999,1,3,334,N,,,,,
A,2020,VU,POPCNT,_T,M,Y65T999,1,3,184,N,,,,,
A,2020,KI,POPCNT,_T,M,Y65T999,2,3,54,N,,,,,
A,2020,PW,POPCNT,_T,M,Y65T999,2,3,45,N,,,,,
A,2020,VU,POPCNT,_T,M,Y65T999,2,3,62,N,,,,,
A,2021,MH,POPCNT,_T,M,Y65T999,1,3,185,N,,,,,
A,2021,TO,POPCNT,_T,M,Y65T999,1,3,980,N,,,,,
A,2021,MH,POPCNT,_T,M,Y65T999,2,3,44,N,,,,,
A,2021,TO,POPCNT,_T,M,Y65T999,2,3,232,N,,,,,
A,2017,TV,POPCNT,_T,F,Y65T999,1,4,1,N,,,,,
A,2017,TV,POPCNT,_T,F,Y65T999,2,4,1,N,,,,,
A,2019,VU,POPCNT,_T,F,Y65T999,1,4,8,N,,,,,
A,2020,KI,POPCNT,_T,F,Y65T999,1,4,10,N,,,,,
A,2020,PW,POPCNT,_T,F,Y65T999,1,4,57,N,,,,,
A,2020,KI,POPCNT,_T,F,Y65T999,2,4,8,N,,,,,
A,2020,PW,POPCNT,_T,F,Y65T999,2,4,24,N,,,,,
A,2021,TO,POPCNT,_T,F,Y65T999,1,4,35,N,,,,,
A,2021,TO,POPCNT,_T,F,Y65T999,2,4,20,N,,,,,
A,2017,TV,POPCNT,_T,M,Y65T999,1,4,5,N,,,,,
A,2019,VU,POPCNT,_T,M,Y65T999,1,4,52,N,,,,,
A,2020,KI,POPCNT,_T,M,Y65T999,1,4,27,N,,,,,
A,2020,PW,POPCNT,_T,M,Y65T999,1,4,64,N,,,,,
A,2020,KI,POPCNT,_T,M,Y65T999,2,4,7,N,,,,,
A,2020,PW,POPCNT,_T,M,Y65T999,2,4,9,N,,,,,
A,2021,TO,POPCNT,_T,M,Y65T999,1,4,39,N,,,,,
A,2021,TO,POPCNT,_T,M,Y65T999,2,4,36,N,,,,,
A,2017,TV,POPCNT,_T,F,Y65T999,1,6,6,N,,,,,
A,2017,TV,POPCNT,_T,F,Y65T999,2,6,4,N,,,,,
A,2019,KI,POPCNT,_T,F,Y65T999,1,6,21,N,,,,,
A,2019,MH,POPCNT,_T,F,Y65T999,1,6,166,N,,,,,
A,2019,VU,POPCNT,_T,F,Y65T999,1,6,28,N,,,,,
A,2020,KI,POPCNT,_T,F,Y65T999,1,6,18,N,,,,,
A,2020,PW,POPCNT,_T,F,Y65T999,1,6,226,N,,,,,
A,2020,VU,POPCNT,_T,F,Y65T999,1,6,114,N,,,,,
A,2020,KI,POPCNT,_T,F,Y65T999,2,6,2,N,,,,,
A,2020,PW,POPCNT,_T,F,Y65T999,2,6,26,N,,,,,
A,2020,VU,POPCNT,_T,F,Y65T999,2,6,23,N,,,,,
A,2021,MH,POPCNT,_T,F,Y65T999,1,6,85,N,,,,,
A,2021,TO,POPCNT,_T,F,Y65T999,1,6,498,N,,,,,
A,2021,MH,POPCNT,_T,F,Y65T999,2,6,11,N,,,,,
A,2021,TO,POPCNT,_T,F,Y65T999,2,6,127,N,,,,,
A,2017,TV,POPCNT,_T,M,Y65T999,1,6,11,N,,,,,
A,2017,TV,POPCNT,_T,M,Y65T999,2,6,3,N,,,,,
A,2019,KI,POPCNT,_T,M,Y65T999,1,6,24,N,,,,,
A,2019,MH,POPCNT,_T,M,Y65T999,1,6,239,N,,,,,
A,2019,VU,POPCNT,_T,M,Y65T999,1,6,93,N,,,,,
A,2019,KI,POPCNT,_T,M,Y65T999,2,6,55,N,,,,,
A,2019,MH,POPCNT,_T,M,Y65T999,2,6,14,N,,,,,
A,2020,KI,POPCNT,_T,M,Y65T999,1,6,41,N,,,,,
A,2020,PW,POPCNT,_T,M,Y65T999,1,6,214,N,,,,,
A,2020,VU,POPCNT,_T,M,Y65T999,1,6,243,N,,,,,
A,2020,KI,POPCNT,_T,M,Y65T999,2,6,10,N,,,,,
A,2020,PW,POPCNT,_T,M,Y65T999,2,6,26,N,,,,,
A,2020,VU,POPCNT,_T,M,Y65T999,2,6,67,N,,,,,
A,2021,MH,POPCNT,_T,M,Y65T999,1,6,137,N,,,,,
A,2021,TO,POPCNT,_T,M,Y65T999,1,6,598,N,,,,,
A,2021,MH,POPCNT,_T,M,Y65T999,2,6,19,N,,,,,
A,2021,TO,POPCNT,_T,M,Y65T999,2,6,133,N,,,,,
A,2017,TV,POPCNT,_T,F,Y65T999,1,9,137,N,,,,,
A,2017,TV,POPCNT,_T,F,Y65T999,2,9,40,N,,,,,
A,2019,KI,POPCNT,_T,F,Y65T999,1,9,79,N,,,,,
A,2019,MH,POPCNT,_T,F,Y65T999,1,9,3,N,,,,,
A,2019,VU,POPCNT,_T,F,Y65T999,1,9,44,N,,,,,
A,2019,KI,POPCNT,_T,F,Y65T999,2,9,31,N,,,,,
A,2019,VU,POPCNT,_T,F,Y65T999,2,9,12,N,,,,,
A,2020,KI,POPCNT,_T,F,Y65T999,1,9,62,N,,,,,
A,2020,VU,POPCNT,_T,F,Y65T999,1,9,26,N,,,,,
A,2020,KI,POPCNT,_T,F,Y65T999,2,9,36,N,,,,,
A,2020,VU,POPCNT,_T,F,Y65T999,2,9,13,N,,,,,
A,2021,MH,POPCNT,_T,F,Y65T999,1,9,17,N,,,,,
A,2021,TO,POPCNT,_T,F,Y65T999,1,9,1101,N,,,,,
A,2021,MH,POPCNT,_T,F,Y65T999,2,9,4,N,,,,,
A,2021,TO,POPCNT,_T,F,Y65T999,2,9,577,N,,,,,
A,2017,TV,POPCNT,_T,M,Y65T999,1,9,91,N,,,,,
A,2017,TV,POPCNT,_T,M,Y65T999,2,9,17,N,,,,,
A,2019,KI,POPCNT,_T,M,Y65T999,1,9,71,N,,,,,
A,2019,VU,POPCNT,_T,M,Y65T999,1,9,24,N,,,,,
A,2019,KI,POPCNT,_T,M,Y65T999,2,9,30,N,,,,,
A,2019,MH,POPCNT,_T,M,Y65T999,2,9,11,N,,,,,
A,2019,VU,POPCNT,_T,M,Y65T999,2,9,10,N,,,,,
A,2020,KI,POPCNT,_T,M,Y65T999,1,9,46,N,,,,,
A,2020,VU,POPCNT,_T,M,Y65T999,1,9,18,N,,,,,
A,2020,KI,POPCNT,_T,M,Y65T999,2,9,22,N,,,,,
A,2020,VU,POPCNT,_T,M,Y65T999,2,9,12,N,,,,,
A,2021,MH,POPCNT,_T,M,Y65T999,1,9,27,N,,,,,
A,2021,TO,POPCNT,_T,M,Y65T999,1,9,1110,N,,,,,
A,2021,MH,POPCNT,_T,M,Y65T999,2,9,2,N,,,,,
A,2021,TO,POPCNT,_T,M,Y65T999,2,9,211,N,,,,,
A,2017,TV,POPCNT,R,_T,Y25T54,1,2,177,N,,,,,
A,2019,KI,POPCNT,R,_T,Y25T54,1,2,397,N,,,,,
A,2019,MH,POPCNT,R,_T,Y25T54,1,2,47,N,,,,,
A,2019,VU,POPCNT,R,_T,Y25T54,1,2,6183,N,,,,,
A,2020,KI,POPCNT,R,_T,Y25T54,1,2,289,N,,,,,
A,2020,PW,POPCNT,R,_T,Y25T54,1,2,41,N,,,,,
A,2020,VU,POPCNT,R,_T,Y25T54,1,2,10314,N,,,,,
A,2021,TO,POPCNT,R,_T,Y25T54,1,2,1096,N,,,,,
A,2017,TV,POPCNT,R,_T,Y55T64,1,2,77,N,,,,,
A,2019,KI,POPCNT,R,_T,Y55T64,1,2,112,N,,,,,
A,2019,VU,POPCNT,R,_T,Y55T64,1,2,1876,N,,,,,
A,2020,KI,POPCNT,R,_T,Y55T64,1,2,96,N,,,,,
A,2020,PW,POPCNT,R,_T,Y55T64,1,2,14,N,,,,,
A,2020,VU,POPCNT,R,_T,Y55T64,1,2,2497,N,,,,,
A,2021,TO,POPCNT,R,_T,Y55T64,1,2,286,N,,,,,
A,2017,TV,POPCNT,R,_T,Y65T999,1,2,49,N,,,,,
A,2019,KI,POPCNT,R,_T,Y65T999,1,2,306,N,,,,,
A,2019,MH,POPCNT,R,_T,Y65T999,1,2,14,N,,,,,
A,2019,VU,POPCNT,R,_T,Y65T999,1,2,2121,N,,,,,
A,2020,KI,POPCNT,R,_T,Y65T999,1,2,119,N,,,,,
A,2020,PW,POPCNT,R,_T,Y65T999,1,2,11,N,,,,,
A,2020,VU,POPCNT,R,_T,Y65T999,1,2,2557,N,,,,,
A,2021,TO,POPCNT,R,_T,Y65T999,1,2,296,N,,,,,
A,2017,TV,POPCNT,R,_T,Y25T54,2,2,11,N,,,,,
A,2019,KI,POPCNT,R,_T,Y25T54,2,2,134,N,,,,,
A,2019,MH,POPCNT,R,_T,Y25T54,2,2,9,N,,,,,
A,2019,VU,POPCNT,R,_T,Y25T54,2,2,251,N,,,,,
A,2020,KI,POPCNT,R,_T,Y25T54,2,2,111,N,,,,,
A,2020,PW,POPCNT,R,_T,Y25T54,2,2,7,N,,,,,
A,2020,VU,POPCNT,R,_T,Y25T54,2,2,497,N,,,,,
A,2021,TO,POPCNT,R,_T,Y25T54,2,2,219,N,,,,,
A,2017,TV,POPCNT,R,_T,Y55T64,2,2,16,N,,,,,
A,2019,KI,POPCNT,R,_T,Y55T64,2,2,53,N,,,,,
A,2019,VU,POPCNT,R,_T,Y55T64,2,2,141,N,,,,,
A,2020,KI,POPCNT,R,_T,Y55T64,2,2,64,N,,,,,
A,2020,PW,POPCNT,R,_T,Y55T64,2,2,2,N,,,,,
A,2020,VU,POPCNT,R,_T,Y55T64,2,2,244,N,,,,,
A,2021,TO,POPCNT,R,_T,Y55T64,2,2,74,N,,,,,
A,2017,TV,POPCNT,R,_T,Y65T999,2,2,24,N,,,,,
A,2019,KI,POPCNT,R,_T,Y65T999,2,2,179,N,,,,,
A,2019,MH,POPCNT,R,_T,Y65T999,2,2,13,N,,,,,
A,2019,VU,POPCNT,R,_T,Y65T999,2,2,626,N,,,,,
A,2020,KI,POPCNT,R,_T,Y65T999,2,2,147,N,,,,,
A,2020,PW,POPCNT,R,_T,Y65T999,2,2,11,N,,,,,
A,2020,VU,POPCNT,R,_T,Y65T999,2,2,1184,N,,,,,
A,2021,TO,POPCNT,R,_T,Y65T999,2,2,114,N,,,,,
A,2017,TV,POPCNT,R,_T,Y25T54,1,1,11,N,,,,,
A,2019,KI,POPCNT,R,_T,Y25T54,1,1,1672,N,,,,,
A,2019,MH,POPCNT,R,_T,Y25T54,1,1,126,N,,,,,
A,2019,VU,POPCNT,R,_T,Y25T54,1,1,40540,N,,,,,
A,2020,KI,POPCNT,R,_T,Y25T54,1,1,1628,N,,,,,
A,2020,PW,POPCNT,R,_T,Y25T54,1,1,54,N,,,,,
A,2020,VU,POPCNT,R,_T,Y25T54,1,1,32914,N,,,,,
A,2021,TO,POPCNT,R,_T,Y25T54,1,1,789,N,,,,,
A,2017,TV,POPCNT,R,_T,Y55T64,1,1,9,N,,,,,
A,2019,KI,POPCNT,R,_T,Y55T64,1,1,770,N,,,,,
A,2019,MH,POPCNT,R,_T,Y55T64,1,1,62,N,,,,,
A,2019,VU,POPCNT,R,_T,Y55T64,1,1,7211,N,,,,,
A,2020,KI,POPCNT,R,_T,Y55T64,1,1,629,N,,,,,
A,2020,PW,POPCNT,R,_T,Y55T64,1,1,16,N,,,,,
A,2020,VU,POPCNT,R,_T,Y55T64,1,1,5817,N,,,,,
A,2021,TO,POPCNT,R,_T,Y55T64,1,1,616,N,,,,,
A,2017,TV,POPCNT,R,_T,Y65T999,1,1,14,N,,,,,
A,2019,KI,POPCNT,R,_T,Y65T999,1,1,691,N,,,,,
A,2019,MH,POPCNT,R,_T,Y65T999,1,1,16,N,,,,,
A,2019,VU,POPCNT,R,_T,Y65T999,1,1,5207,N,,,,,
A,2020,KI,POPCNT,R,_T,Y65T999,1,1,503,N,,,,,
A,2020,PW,POPCNT,R,_T,Y65T999,1,1,31,N,,,,,
A,2020,VU,POPCNT,R,_T,Y65T999,1,1,3684,N,,,,,
A,2021,TO,POPCNT,R,_T,Y65T999,1,1,1280,N,,,,,
A,2019,KI,POPCNT,R,_T,Y25T54,2,1,119,N,,,,,
A,2019,VU,POPCNT,R,_T,Y25T54,2,1,679,N,,,,,
A,2020,KI,POPCNT,R,_T,Y25T54,2,1,161,N,,,,,
A,2020,VU,POPCNT,R,_T,Y25T54,2,1,806,N,,,,,
A,2021,TO,POPCNT,R,_T,Y25T54,2,1,71,N,,,,,
A,2017,TV,POPCNT,R,_T,Y55T64,2,1,1,N,,,,,
A,2019,KI,POPCNT,R,_T,Y55T64,2,1,130,N,,,,,
A,2019,MH,POPCNT,R,_T,Y55T64,2,1,10,N,,,,,
A,2019,VU,POPCNT,R,_T,Y55T64,2,1,404,N,,,,,
A,2020,KI,POPCNT,R,_T,Y55T64,2,1,146,N,,,,,
A,2020,PW,POPCNT,R,_T,Y55T64,2,1,4,N,,,,,
A,2020,VU,POPCNT,R,_T,Y55T64,2,1,581,N,,,,,
A,2021,TO,POPCNT,R,_T,Y55T64,2,1,105,N,,,,,
A,2017,TV,POPCNT,R,_T,Y65T999,2,1,3,N,,,,,
A,2019,KI,POPCNT,R,_T,Y65T999,2,1,225,N,,,,,
A,2019,MH,POPCNT,R,_T,Y65T999,2,1,22,N,,,,,
A,2019,VU,POPCNT,R,_T,Y65T999,2,1,752,N,,,,,
A,2020,KI,POPCNT,R,_T,Y65T999,2,1,300,N,,,,,
A,2020,PW,POPCNT,R,_T,Y65T999,2,1,14,N,,,,,
A,2020,VU,POPCNT,R,_T,Y65T999,2,1,1316,N,,,,,
A,2021,TO,POPCNT,R,_T,Y65T999,2,1,562,N,,,,,
A,2017,TV,POPCNT,R,_T,Y25T54,1,2,447,N,,,,,
A,2019,KI,POPCNT,R,_T,Y25T54,1,2,8617,N,,,,,
A,2019,MH,POPCNT,R,_T,Y25T54,1,2,2872,N,,,,,
A,2019,VU,POPCNT,R,_T,Y25T54,1,2,13792,N,,,,,
A,2020,KI,POPCNT,R,_T,Y25T54,1,2,6720,N,,,,,
A,2020,PW,POPCNT,R,_T,Y25T54,1,2,62,N,,,,,
A,2020,VU,POPCNT,R,_T,Y25T54,1,2,18890,N,,,,,
A,2021,TO,POPCNT,R,_T,Y25T54,1,2,7686,N,,,,,
A,2017,TV,POPCNT,R,_T,Y55T64,1,2,160,N,,,,,
A,2019,KI,POPCNT,R,_T,Y55T64,1,2,1895,N,,,,,
A,2019,MH,POPCNT,R,_T,Y55T64,1,2,452,N,,,,,
A,2019,VU,POPCNT,R,_T,Y55T64,1,2,1140,N,,,,,
A,2020,KI,POPCNT,R,_T,Y55T64,1,2,1505,N,,,,,
A,2020,PW,POPCNT,R,_T,Y55T64,1,2,32,N,,,,,
A,2020,VU,POPCNT,R,_T,Y55T64,1,2,1883,N,,,,,
A,2021,TO,POPCNT,R,_T,Y55T64,1,2,2459,N,,,,,
A,2017,TV,POPCNT,R,_T,Y65T999,1,2,35,N,,,,,
A,2019,KI,POPCNT,R,_T,Y65T999,1,2,490,N,,,,,
A,2019,MH,POPCNT,R,_T,Y65T999,1,2,247,N,,,,,
A,2019,VU,POPCNT,R,_T,Y65T999,1,2,378,N,,,,,
A,2020,KI,POPCNT,R,_T,Y65T999,1,2,527,N,,,,,
A,2020,PW,POPCNT,R,_T,Y65T999,1,2,24,N,,,,,
A,2020,VU,POPCNT,R,_T,Y65T999,1,2,935,N,,,,,
A,2021,TO,POPCNT,R,_T,Y65T999,1,2,2270,N,,,,,
A,2017,TV,POPCNT,R,_T,Y25T54,2,2,10,N,,,,,
A,2019,KI,POPCNT,R,_T,Y25T54,2,2,397,N,,,,,
A,2019,MH,POPCNT,R,_T,Y25T54,2,2,38,N,,,,,
A,2019,VU,POPCNT,R,_T,Y25T54,2,2,66,N,,,,,
A,2020,KI,POPCNT,R,_T,Y25T54,2,2,353,N,,,,,
A,2020,PW,POPCNT,R,_T,Y25T54,2,2,7,N,,,,,
A,2020,VU,POPCNT,R,_T,Y25T54,2,2,244,N,,,,,
A,2021,TO,POPCNT,R,_T,Y25T54,2,2,283,N,,,,,
A,2017,TV,POPCNT,R,_T,Y55T64,2,2,5,N,,,,,
A,2019,KI,POPCNT,R,_T,Y55T64,2,2,249,N,,,,,
A,2019,MH,POPCNT,R,_T,Y55T64,2,2,41,N,,,,,
A,2019,VU,POPCNT,R,_T,Y55T64,2,2,17,N,,,,,
A,2020,KI,POPCNT,R,_T,Y55T64,2,2,251,N,,,,,
A,2020,PW,POPCNT,R,_T,Y55T64,2,2,6,N,,,,,
A,2020,VU,POPCNT,R,_T,Y55T64,2,2,162,N,,,,,
A,2021,TO,POPCNT,R,_T,Y55T64,2,2,297,N,,,,,
A,2017,TV,POPCNT,R,_T,Y65T999,2,2,10,N,,,,,
A,2019,KI,POPCNT,R,_T,Y65T999,2,2,254,N,,,,,
A,2019,MH,POPCNT,R,_T,Y65T999,2,2,65,N,,,,,
A,2019,VU,POPCNT,R,_T,Y65T999,2,2,73,N,,,,,
A,2020,KI,POPCNT,R,_T,Y65T999,2,2,248,N,,,,,
A,2020,PW,POPCNT,R,_T,Y65T999,2,2,2,N,,,,,
A,2020,VU,POPCNT,R,_T,Y65T999,2,2,237,N,,,,,
A,2021,TO,POPCNT,R,_T,Y65T999,2,2,657,N,,,,,
A,2017,TV,POPCNT,R,_T,Y25T54,1,3,147,N,,,,,
